year,species_code,sex,sex_desc,iss,nss,nhls
2013,21720,4,total_post,140.50312595798536,1418,129
2013,21720,12,female_male,311.50488504146875,1389,129
2013,21740,0,total_pre,529.6762635147501,1847,272
2013,21740,1,male,346.81308855324284,743,245
2013,21740,2,female,404.85266954037826,773,242
2013,21740,4,total_post,524.3640093940172,1847,272
2013,21740,12,female_male,844.7703247846133,1516,251
2014,21720,0,total_pre,136.77237981483464,1420,119
2014,21720,1,male,120.52333976065927,671,104
2014,21720,2,female,137.65700471023507,747,110
2014,21720,4,total_post,136.6226619544494,1420,119
2014,21720,12,female_male,289.05868611426126,1418,119
2014,21740,0,total_pre,433.9247494934175,2099,316
2014,21740,1,male,339.7999395735603,859,297
2014,21740,2,female,382.45923130676124,914,306
2014,21740,4,total_post,440.43803206843717,2099,316
2014,21740,12,female_male,803.8473079256821,1773,315
2015,21720,0,total_pre,471.8576559303434,1819,231
2015,21720,1,male,426.25244178490556,922,218
2015,21720,2,female,404.6875384996539,888,215
2015,21720,4,total_post,474.18389058943706,1819,231
2015,21720,12,female_male,975.3833298300589,1810,231
2015,21740,0,total_pre,694.9507741227017,2320,354
2015,21740,1,male,477.4347171743494,1003,333
2015,21740,2,female,508.61617379765187,1058,341
2015,21740,4,total_post,668.32595597922,2320,354
2015,21740,12,female_male,1064.039321828096,2061,353
2016,21720,0,total_pre,693.5283690103927,1624,257
2016,21720,1,male,505.0906533143692,786,235
2016,21720,2,female,545.3903041089661,827,234
2016,21720,4,total_post,679.0705732523841,1624,257
2016,21720,12,female_male,1137.2356570271359,1613,257
2016,21740,0,total_pre,601.8515346710725,1766,342
2016,21740,1,male,474.19593076493067,862,322
2016,21740,2,female,440.9422485934444,826,315
2016,21740,4,total_post,589.498308347683,1766,342
2016,21740,12,female_male,986.9082867415673,1688,342
2017,21720,0,total_pre,987.0171375484916,1744,441
2017,21720,1,male,679.9366840601224,844,414
2017,21720,2,female,679.6556816116483,886,420
2017,21720,4,total_post,908.4160217774646,1744,441
2017,21720,12,female_male,1401.1262841104249,1730,441
2017,21740,0,total_pre,1053.4012996157223,1623,339
2017,21740,1,male,629.411175889684,777,329
2017,21740,2,female,645.275446549463,743,324
2017,21740,4,total_post,1014.323751003079,1623,339
2017,21740,12,female_male,1331.2283964542041,1520,339
2018,21720,0,total_pre,759.1419045238961,1339,355
2018,21720,1,male,464.614009516904,627,315
2018,21720,2,female,493.36361997524983,711,336
2018,21720,4,total_post,664.193718446724,1339,355
2018,21720,12,female_male,1058.36327292197,1338,355
2018,21740,0,total_pre,359.6198436941951,1486,338
2018,21740,1,male,297.66748749816094,720,313
2018,21740,2,female,286.3891404855173,704,311
2018,21740,4,total_post,329.6050252466031,1486,338
2018,21740,12,female_male,624.1086450536171,1424,335
2019,21720,0,total_pre,407.04807621467427,1824,463
2019,21720,1,male,354.7512640143144,874,421
2019,21720,2,female,338.6990424867246,945,438
2019,21720,4,total_post,395.0285207580799,1824,463
2019,21720,12,female_male,816.3402020605806,1819,463
2019,21740,0,total_pre,712.4845325873804,1519,312
2019,21740,1,male,590.714024870831,746,296
2019,21740,2,female,564.3618337025327,699,282
2019,21740,4,total_post,693.0530054504763,1519,312
2019,21740,12,female_male,1298.4142186288623,1445,312
2021,21720,0,total_pre,898.0262118427567,1757,465
2021,21720,1,male,625.7880547084179,837,418
2021,21720,2,female,687.5504495343552,919,439
2021,21720,4,total_post,902.4024978680914,1757,465
2021,21720,12,female_male,1436.4495945172212,1756,465
2021,21740,0,total_pre,552.8473045622362,2050,451
2021,21740,1,male,375.4397307993666,929,405
2021,21740,2,female,398.4483767687017,1053,418
2021,21740,4,total_post,528.3695684751415,2050,451
2021,21740,12,female_male,808.5282893859492,1982,450
2022,21720,0,total_pre,573.9563738815674,1781,457
2022,21720,1,male,492.5068901060307,852,413
2022,21720,2,female,545.3013555750262,906,432
2022,21720,4,total_post,580.0850364590395,1781,457
2022,21720,12,female_male,1119.98444644559,1758,454
2022,21740,0,total_pre,647.8617773713636,1980,448
2022,21740,1,male,450.58686961132645,800,375
2022,21740,2,female,447.11723639954573,967,412
2022,21740,4,total_post,616.5404475363521,1980,448
2022,21740,12,female_male,967.6961555597184,1767,426
2023,21720,0,total_pre,384.19670468056637,1677,422
2023,21720,1,male,340.6525460412505,834,383
2023,21720,2,female,352.92991128981316,811,378
2023,21720,4,total_post,360.8001068681154,1677,422
2023,21720,12,female_male,769.8723238484637,1645,420
2023,21740,0,total_pre,486.6592875278362,1677,347
2023,21740,1,male,399.0979229412921,667,308
2023,21740,2,female,382.6944570060991,836,328
2023,21740,4,total_post,484.64096981128887,1677,347
2023,21740,12,female_male,825.2993888712231,1503,347
2024,21720,0,total_pre,537.9532460591923,1309,326
2024,21720,1,male,400.2440810567543,667,303
2024,21720,2,female,396.6459256396174,622,302
2024,21720,4,total_post,497.7863486837284,1309,326
2024,21720,12,female_male,896.0096090382908,1289,325
2024,21740,0,total_pre,250.81423715397062,1526,325
2024,21740,1,male,182.33538697382065,623,293
2024,21740,2,female,173.85175269847957,763,311
2024,21740,4,total_post,250.60302580743132,1526,325
2024,21740,12,female_male,389.59466098914135,1386,325
